data,Hate,length,laughs,bad_words,misspell
"[""'vao"", 'sentir', 'falta', 'dentadura', 'pao', ""mortadela'""]",0,54,0,0,9
"[""'bruno"", 'nao', 'kou', 'assimva', 'tomar', ""gu'""]",1,43,0,0,9
"[""'ja"", 'fez', 'programa', 'hoje', ""'""]",1,23,0,0,4
"[""'vira"", 'ai', 'vou', 'apontar', 'dedo', ""seu'""]",1,42,0,0,9
"[""'pensem"", 'mortadela', 'maconheira', 'chata', ""'""]",1,41,0,0,5
"[""'e"", 'vc', 'deve', 'ser', 'assistida', 'bolsa', 'esmola', ""'""]",0,54,0,0,11
"[""'vc"", 'algum', 'retardo', 'burrice', ""maria'""]",1,47,0,0,8
"[""'essa"", 'maria', 'benta', 'provou', 'peba', 'pimenta', 'malaquias', ""'""]",1,62,0,0,11
"[""'maria"", 'vai', 'lavar', 'louca', 'voce', 'ganha', ""'""]",1,48,0,0,9
"[""'toma"", 'vergonha', 'cara', 'boiola', 'maconheiro', ""infectado'""]",1,55,0,1,7
"[""'o"", 'cara', 'vai', 'chupar', 'piroca', ""vai'""]",1,35,0,2,7
"[""'quanta"", 'gente', 'raivosa', ""horror'""]",0,33,0,0,4
"[""'entao"", 'va', 'la', 'aproveite', 'case', 'homem', ""la'""]",0,54,0,0,11
"[""'ganhou"", 'pq', 'nordestino', 'nao', 'sabe', ""votar'""]",1,37,0,0,5
"[""'observo"", 'que', 'estao', 'comparecendo', 'muito', 'mais', 'descontentes', 'com', 'o', 'golpe', 'muito', ""bom'""]",0,78,0,0,11
"[""'entrou"", 'voto', 'saiu', 'voto', 'cade', 'golpe', 'so', 'primeira', 'afirmacao', ""ne'""]",0,81,0,0,15
"[""'vinicius"", 'moraes', 'posso', 'chamar', 'naldo', 'eh', 'adequado', ""'""]",0,67,6,0,11
"[""'marcio"", 'nao', 'irmao', 'nao', 'nao', 'irmao', ""baitola'""]",1,54,0,1,9
"[""'e"", 'so', 'ver', 'numero', 'dislike', 'coment', 'inutil', 'ver', 'nao', 'tanta', 'moral', 'assimpalhaco', ""'""]",1,95,0,0,19
"[""'quena"", 'tirso', 'sentindo', 'muita', 'falta', 'charuto', 'mertadela', 'tadinho', 'aceita', 'doi', ""menos'""]",1,94,0,0,15
"[""'aonde"", 'vaca', 'vai', 'boi', 'vai', 'atrasta', ""apaixonado'""]",1,47,0,1,8
"[""'tirso"", 'gente', 'come', 'boca', 'voce', 'certamente', 'come', ""tras'""]",1,66,0,1,11
"[""'carambaachei"", 'ja', 'morrido', 'tirso', ""tambem'""]",0,56,0,0,9
"[""'democracia"", 'feito', 'venezuela', 'petebas', 'queriam', 'que', 'tal', 'arrumar', ""emprego'""]",0,80,0,0,12
"[""'roubalheira"", 'entao', 'governo', 'oriundo', 'roubalheira', 'ladrao', 'tambem', 'eleicoes', ""ja'""]",0,78,0,2,10
"[""'a"", 'leveza', 'paralelepipedo', 'honestidade', 'nove', ""dedos'""]",0,64,0,0,11
"[""'sera"", 'mav', 'consegue', 'ler', 'falar', ""paralelepipedo'""]",0,52,0,0,8
"[""'tenho"", 'total', 'condicao', 'dar', 'opiniao', 'enquanto', 'liberdade', 'expressao', 'valer', 'enfim', ""'""]",0,91,0,0,14
"[""'rosanabandida"", 'esquerdista', ""fedorenta'""]",1,39,0,2,3
"[""'osvaldo"", 'miranda', 'nao', 'concordo', 'mas', 'respeito', ""comentario'""]",0,58,0,0,7
"[""'rosana"", 'revolta', 'devido', 'falta', 'mortadela', ""'""]",0,53,0,0,10
"[""'nao"", 'ofensa', 'curiosidade', 'sabe', 'tipo', 'estudo', 'animais', ""'""]",0,65,0,1,12
"[""'o"", 'golpe', 'rosana', 'pra', 'reileita', 'chama', 'bolsa', ""familia'""]",0,60,0,0,10
"[""'ele"", 'escarnio', 'acreditando', 'nele', 'ate', 'falar', 'beleza', ""elegancia'""]",0,82,0,0,13
"[""'"", 'por', 'usa', 'pseudonimo', 'surreal', 'bidu', ""'""]",0,50,0,0,11
"[""'aha"", 'ta', 'bom', 'vou', 'acreditar', 'mentirinha', 'nao', 'acredito', 'nao', ""'""]",0,55,0,0,9
"[""'collor"", 'nao', 'digno', 'limpar', 'sapatos', 'desta', ""diva'""]",0,60,0,1,12
"[""'coitadinha"", 'quer', 'dizer', 'pobrezinha', 'vitima', 'golpe', 'faz', 'favor', 'leva', 'pra', ""casa'""]",0,94,0,0,18
"[""'nosso"", 'alvo', 'nacional', 'nao', 'municipalaonde', 'todos', ""dobrarao'""]",0,62,0,0,9
"[""'ela"", 'desfilara', 'sua', 'elegancia', 'belezapelas', 'ruas', 'e', 'avenidas', 'do', 'brasilnao', 'se', ""preocupem'""]",0,83,0,0,11
"[""'esse"", 'ai', 'gosta', 'charuto', 'mortadela', 'meio', ""pernas'""]",1,61,0,1,11
"[""'ilegitimo"", 'foi', 'vc', 'votou', 'temer', 'eu', 'votei', 'aecio', 'quem', 'colocou', 'presidento', 'poder', ""vc'""]",0,96,0,0,17
"[""'joao"", 'claudio', 'lamento', 'minha', 'resposta', 'nao', 'publicada', ""'""]",0,56,0,0,8
"[""'o"", 'sr', 'temer', 'posto', 'la', 'vcs', 'votaram', ""nela'""]",0,52,0,0,12
"[""'estrategia"", 'vermelga', 'acefala', 'terceirizar', 'culpa', 'xingar', 'denegrirkkkk', 'tchau', ""queridos'""]",1,86,0,1,10
"[""'porque"", 'nao', 'vai', 'hospitais', 'estao', 'super', 'lotados', 'falta', ""equipamentos'""]",0,78,0,0,12
"[""'coitada"", 'minimo', 'definila', 'eu', 'chamaria', 'podre', ""'""]",1,62,0,0,18
"[""'burro'""]",1,7,0,0,0
"[""'nao"", 'tiro', 'real', 'orcamento', 'geral', 'pra', 'destinar', 'presidio', 'tanta', 'falta', 'hospital', ""'""]",0,90,0,0,16
"[""'ela"", 'area', 'juridica', 'hospitais', 'sao', 'alcada', 'ministerio', 'saude', 'simples', ""assim'""]",0,85,0,0,14
"[""'os"", 'presidios', 'estao', 'otimos', 'o', 'problema', 'sao', 'as', 'escolas', 'e', ""hospitais'""]",0,65,0,0,10
"[""'ainda"", 'hospedar', 'politico', 'boa', ""rubens'""]",0,52,0,0,9
"[""'por"", 'revolta', 'anderson', 'sua', 'familia', ""presa'""]",0,54,0,0,8
"[""'mortadelas"", 'nunca', 'entendem', ""nadakkk'""]",1,35,0,0,3
"[""'roberto"", 'inteligente', 'mafioso', 'skaf', 'pergunta', 'quem', 'vai', 'pagar', ""pato'""]",0,70,0,1,12
"[""'quem"", 'negativa', 'sao', 'presidiarios', 'lucasestao', 'equipados', 'dentro', ""presidios'""]",0,77,0,0,9
"[""'bandido"", 'peidar', 'pra', 'muzenga', 'resolvam', 'problema', 'superlotacao', 'fazendo', 'menos', 'carandiru', 'dia', 'simples', ""'""]",1,135,0,0,22
"[""'galera"", 'psol', 'comunistas', 'geral', 'apertem', 'vermelho', ""mesmo'""]",0,63,0,0,10
"[""'a"", 'policia', 'civil', 'rj', 'exemplo', 'nao', 'privada', 'pra', 'kaggar', 'capivara', 'ta', 'preocupada', 'bandido', ""'""]",1,109,0,0,20
"[""'carmen"", 'capivara', 'lucia', 'favor', 'exemplo', 'leve', 'meia', 'duzia', 'dessas', 'vitimas', 'sociedade', 'pra', 'casa', 'faca', 'coquete', 'nele', 'libere', 'anel', 'couro', 'refresco', 'groselha', 'mostre', 'coracao', ""'""]",1,200,0,0,37
"[""'ate"", 'enfim', 'comentario', 'preste', 'o', 'censor', 'grobo', ""cochilou'""]",0,67,0,1,11
"[""'bandido"", 'defendendo', 'bandido', 'estranho', ""papo'""]",0,47,0,0,5
"[""'eles"", 'conforto', 'ate', 'demais', 'sofrimento', 'familias', ""destruiram'""]",0,77,0,0,11
"[""'so"", 'ha', 'justica', 'pobres', 'pais', 'onde', 'ricos', 'ficam', ""impune'""]",0,65,0,0,12
"[""'seria"", 'interessante', 'visitar', 'hospitais', ""sus'""]",0,57,0,0,8
"[""'se"", 'concluiu', 'ato', 'porque', 'concordouai', 'nao', 'estupro', ""'""]",0,79,16,0,12
"[""'presidio"", 'lugar', 'pro', 'sujeito', 'pagar', 'pecados', 'nao', 'ficar', 'resort', ""ferias'""]",0,82,0,0,14
"[""'vitimas"", 'desses', 'bandidos', 'ninguem', 'visita', 'ne', 'porque', 'ja', 'mataram', ""'""]",0,72,0,0,12
"[""'ela"", 'poderia', 'visitar', 'tambem', 'algumas', 'escolas', 'onde', 'criancas', 'estudam', 'pes', 'lama', 'goteiras', 'muitas', 'vezes', 'merenda', 'estragada', 'ate', 'merenda', 'alguns', 'tendo', 'andar', 'quilometros', 'pe', 'dentro', 'caminhoes', 'isso', 'gostaria', 'gente', 'ligada', 'direitos', 'humanos', 'decencia', 'fazer', 'nao', 'gostam', 'visitar', 'presidios', 'defender', 'pobres', 'vitimas', 'sociedade', 'as', 'criancas', 'pes', 'descalcos', 'nao', 'sao', 'vitimas', 'dessa', 'sociedade', ""porca'""]",0,455,0,0,77
"[""'quando"", 'sera', 'visita', 'hospitais', 'publico', ""df'""]",0,51,0,0,9
"[""'deveria"", 'haver', 'lei', 'obrigando', 'todos', 'politicos', 'usar', 'so', 'hospitais', 'publicose', 'todos', 'hospitais', 'particulares', 'proibidos', 'atendelos', 'so', 'assim', 'olhava', 'situacao', 'saude', 'publica', 'vacalhacao', ""'""]",0,223,0,0,35
"[""'deveria"", 'estar', 'preocupada', 'acelerar', 'julgamentos', 'beneficiam', 'trabalhadores', 'inves', 'preocupar', ""bandidos'""]",0,121,0,0,16
"[""'porque"", 'nao', 'vai', 'visitar', 'familias', 'vitimas', 'desses', 'criminosos', ""'""]",0,67,0,0,10
"[""'e"", 'parentes', 'mortos', ""eles'""]",0,45,0,0,8
"[""'santa"", 'hipocrisia', 'batman', 'manda', 'visitar', 'hospitais', 'publicos', 'ver', 'estao', ""superlotados'""]",0,93,0,0,12
"[""'parabens"", 'dra', 'carmen', 'menos', 'sra', 'la', 'diferente', 'outros', 'sabe', 'existe', 'sabem', 'sao', 'marginais', 'nao', 'podemos', 'igualar', ""'""]",0,162,0,0,35
"[""'nao"", 'quer', 'ficar', 'cela', 'superlotada', 'nao', 'roube', 'trabalhe', 'honestamente', 'garanto', 'nao', 'vai', 'ser', ""problema'""]",0,110,0,0,17
"[""'pouco"", 'conhecimento', 'leiatodos', 'sao', 'iguais', 'julgados', 'condenados', 'exceto', ""militares'""]",0,93,0,0,12
"[""'entao"", 'ministra', 'motivo', 'instalar', 'pena', ""morte'""]",0,61,0,0,10
"[""'esta"", 'visitando', 'novas', 'instalacoes', 'conde', 'dracula', ""vampiros'""]",0,70,0,0,10
"[""'sera"", 'ministra', 'carmen', 'lucia', 'presidente', 'supremo', 'tribunal', 'federal', 'procurando', 'vagas', 'politicos', 'ladroes', 'bandidooooooooooooooos', 'presidios', 'visitando', ""'""]",0,247,48,1,46
"[""'essa"", 'ministra', 'trabalha', 'menos', 'km', 'hospitais', 'base', 'hran', 'sera', 'pretende', 'visitar', ""os'""]",0,97,0,0,18
"[""'sempre"", 'admirei', 'agora', 'ainda', 'bela', 'atitude', ""'""]",0,55,0,0,14
"[""'precisavamos"", 'presidentes', ""assim'""]",0,40,0,0,4
"[""'peco"", 'ajuda', 'universitarios', 'ajudem', 'interpretar', 'zozoi', 'quis', ""dizer'""]",0,84,0,0,14
"[""'ela"", 'deveria', 'levar', 'renan', 'calheiros', 'junto', 'ficaria', 'la', ""mesmo'""]",0,76,0,0,13
"[""'por"", 'excelentissima', 'ministra', 'nao', 'visita', 'familia', 'vitimas', ""'""]",0,70,0,0,12
"[""'deixa"", 'ser', 'ignorante', 'quem', 'precisa', 'mudanca', 'preso', 'nao', ""vitima'""]",0,71,0,0,13
"[""'tem"", 'colocar', 'pena', 'morte', 'ai', 'vai', 'diminuir', ""bastante'""]",0,56,0,0,9
"[""'sera"", 'faxina', 'visita', 'ministra', ""'""]",0,54,0,0,10
"[""'por"", 'nao', 'reuniu', 'parentes', ""vitimas'""]",0,51,0,0,9
"[""'trabalhar"", 'ninguem', 'quer', 'senao', 'estaria', ""vazio'""]",0,44,0,0,5
"[""'gosto"", 'delano', 'stf', 'unica', 'sabe', 'diz', 'entende', ""escuta'""]",0,70,0,0,15
"[""'vai"", 'no', 'ceminterio', 'esta', 'mais', 'lotado', 'cheio', 'de', 'inocentes', 'mortos', 'pelas', 'maos', 'desses', ""vermes'""]",0,87,0,0,13
"[""'agora"", 'virou', 'ministra', 'seguranca', 'nao', 'nada', 'pra', 'fazer', 'stf', ""'""]",0,74,0,0,15
"[""'tem"", 'visitar', 'escolas', 'hospitais', ""'""]",0,45,0,0,7
"[""'nao"", 'vejo', 'ir', 'visitar', 'hospitais', 'criancas', 'idosos', 'trabalhadores', 'linhas', ""finas'""]",0,85,0,0,13
"[""'vamos"", 'ver', 'quantas', 'maes', 'filhos', 'assassinados', 'assaltantes', 'ministra', 'vai', ""visitar'""]",0,106,0,0,15
"[""'ave"", 'dra', 'carmen', 'lucia', 'estao', 'prestes', 'morrer', 'saudam', ""'""]",0,64,0,0,12
"[""'os"", 'poderes', 'estao', 'preocupados', 'bandidos', 'tudo', 'cidadao', 'onesto', ""renegado'""]",0,93,0,0,17
"[""'daqui"", 'pra', 'frente', 'vai', 'piorar', 'porque', 'nao', 'havendo', 'emprego', 'vai', 'aumentar', 'furtos', 'roubos', ""'""]",0,91,0,0,17
"[""'aproveita"", 'ai', 'ja', 'implanta', 'pena', 'morte', 'lixos', 'bndido', 'bom', 'e', 'bndido', ""mrto'""]",0,94,0,0,18
"[""'uma"", 'visita', 'familiares', 'vitimados', 'escoria', 'sera', ""louvavel'""]",0,68,0,0,9
"[""'tenho"", 'pena', 'so', 'vitimas', 'quem', 'comporta', 'nao', 'vai', ""preso'""]",0,64,0,0,11
"[""'e"", 'vai', 'visitar', 'hospitais', 'tumulos', 'vitimas', 'desses', ""marginais'""]",0,74,0,0,11
"[""'superfaturamento"", 'tv', 'algum', 'senador', 'deputado', 'coloca', ""bolso'""]",0,72,0,0,12
"[""'duvido"", 'ministra', 'peca', 'reducao', 'salario', 'tres', 'mil', ""reais'""]",0,74,0,0,12
"[""'fazer"", 'culpa', 'leis', 'severas', ""vazios'""]",0,67,0,1,11
"[""'tinha"", 'tirar', 'todos', 'auxilios', 'familias', 'mande', 'familias', 'trabalharem', ""sustentarem'""]",0,89,0,0,11
"[""'presidio"", 'superlotado', 'f', 'd', 'se', 'quero', 'saber', 'fila', 'hospitais', 'creche', 'busca', ""emprego'""]",0,106,0,0,25
"[""'pra"", 'mim', 'ta', 'vazio', 'ministra', 'vai', 'cuidar', 'politicos', 'safados', 'protegem', ""'""]",0,85,0,2,15
"[""'que"", 'tal', 'cada', 'indulto', 'dado', 'juiz', 'leva', 'preso', ""casa'""]",0,60,0,0,12
"[""'deveria"", 'julgar', 'acoes', 'envolvendo', 'jose', 'serra', 'os', 'milhoes', 'ninguem', 'fala', 'cade', ""veja'""]",0,85,0,0,15
"[""'vai"", 'querer', 'aparecer', 'moro', 'vai', 'gerar', ""ciumeira'""]",0,65,0,0,11
"[""'eta"", 'dra', 'carmem', 'lucia', 'senhora', 'saindo', 'grande', ""marqueteira'""]",0,70,0,0,11
"[""'se"", 'depender', 'stf', 'manda', 'soltar', 'todo', 'mundoe', 'aposentadoria', 'ainda', ""cima'""]",0,78,0,0,12
"[""'deveria"", 'ser', 'aplicada', 'etica', 'aristoteles', 'sistema', 'prisional', 'a', 'justa', ""medida'""]",0,82,0,0,13
"[""'os"", 'presidios', 'lotados', 'milhoes', 'querendo', 'entrar', 'neles', 'paradoxo', ""'""]",0,74,0,0,12
"[""'essa"", 'mulher', 'faz', 'cada', ""coisa'""]",0,28,0,0,4
"[""'depois"", 'recebeu', 'premio', 'agrado', 'globo', 'ta', ""achando'""]",0,59,0,0,10
"[""'manda"", 'matar', 'tudo', 'esvazie', 'celas', 'vire', 'heroina', ""nacional'""]",0,62,0,0,11
"[""'o"", 'gilmar', 'mendespsdb', 'vai', 'ficar', 'ciumesela', 'querendo', 'aparecer', ""ele'""]",0,81,0,0,12
"[""'unico"", 'compre', 'ena', 'brasil', 'sao', 'pobres', 'seus', 'bando', 'hipocritas', 'hipocritas', ""hipocritas'""]",0,95,0,0,15
"[""'a"", 'corja', 'apoia', 'golpe', 'so', 'fala', ""merda'""]",1,41,0,1,8
"[""'excelente"", 'iniciativa', 'ministra', 'presidente', 'carmen', 'lucia', ""parabens'""]",0,71,0,0,9
"[""'essa"", 'velha', 'deveria', 'passear', 'menos', 'agir', 'ate', 'agora', 'so', ""conversa'""]",0,68,0,0,11
"[""'para"", 'vai', 'saulo', 'mim', 'presos', 'estao', 'la', 'sao', 'perigosos', ""brasil'""]",0,78,0,1,14
"[""'neimar"", 'esquerda', 'gabriel', 'jesus', 'meio', 'marinho', 'direita', 'ataque', ""'""]",0,81,0,0,13
"[""'marinho"", 'so', 'jogou', 'bem', 'ontem', 'ja', 'merece', ""selecao'""]",0,64,7,0,11
"[""'com"", 'paulinhafernandinha', 'campo', 'messi', 'vai', ""deitar'""]",0,53,0,0,7
"[""'pra"", 'nao', 'sabe', 'hotel', 'ana', 'hickimann', ""estava'""]",0,67,0,0,12
"[""'o"", 'brasil', 'deve', 'vencer', 'vai', 'ser', 'jogo', ""dificil'""]",0,50,0,0,9
"[""'x"", 'minino', 'mano', 'bauza', 'vai', 'vim', 'todo', ""retranca'""]",0,51,0,0,10
"[""'enquanto"", 'senado', 'gasta', 'mil', 'decoracao', ""gabinete'""]",0,63,0,0,11
"[""'se"", 'tite', 'nao', 'se', 'tocar', 'messi', 'vai', 'deitar', 'no', 'paulinhobrasil', ""x'""]",0,59,0,0,10
"[""'gastar"", 'mil', 'reforma', 'gabinete', 'romero', 'juca', 'sacanagem', ""povo'""]",0,75,0,1,14
"[""'vai"", 'neymar', 'faz', 'gol', 'contra', 'agradar', ""messy'""]",0,55,0,0,10
"[""'rlx"", 'neymar', 'ja', 'ta', 'bem', 'treinado', 'barca', 'so', 'chegar', 'vesti', 'uniiforme', ""'""]",0,75,0,0,16
"[""'o"", 'palmeiras', 'vai', 'ser', 'campeao', 'sem', 'mimimi', 'mundial', 'de', ""'""]",0,53,0,0,10
"[""'o"", 'carlinhos', 'brown', 'ta', 'fazendo', 'aivai', 'cantar', 'babaquices', ""dele'""]",0,68,0,0,11
"[""'o"", 'neymar', 'faria', 'alguma', 'falta', 'selecao', 'ausencia', 'melhor', ""'""]",0,73,0,0,14
"[""'parece"", 'perguntas', 'ridiculas', 'globo', 'meio', ""jogo'""]",0,61,0,2,9
"[""'felipe"", 'massa', 'ja', 'vai', 'aposentar', 'o', 'sera', 'dessa', 'selecao', ""'""]",0,60,0,0,11
"[""'bauza"", 'retranqueiro', 'vai', 'botar', 'pra', 'cacar', 'neymar', 'podem', 'tirar', ""print'""]",0,67,0,0,10
"[""'marinho"", 'jogador', 'desequilibra', 'qualquer', ""jogo'""]",0,53,0,0,7
"[""'tomara"", 'argentina', 'goleie', ""frescos'""]",0,45,0,0,6
"[""'o"", 'sao', 'paulo', 'ja', 'rebaixado', ""'""]",0,31,0,0,6
"[""'vamos"", 'massa', 'atleticana', 'lotar', 'o', 'mineirao', 'para', 'apoiar', 'a', 'argentina', 'de', 'lucas', ""pratto'""]",0,81,0,0,12
"[""'vamos"", 'massa', 'atleticana', 'lotar', 'o', 'mineirao', 'e', 'apoia', 'o', ""pratto'""]",0,58,0,0,9
"[""'o"", 'pratto', 'ai', 'lado', 'messi', 'vai', 'deitar', 'rolar', 'cima', 'selecao', ""falida'""]",0,79,0,1,16
"[""'mas"", 'so', 'pipoca', 'coisa', 'aperta', 'sempre', ""assim'""]",0,58,0,0,10
"[""'pipoca"", 'nada', 'excelente', 'zagueiro', 'nao', 'culpa', ""dele'""]",0,62,0,1,13
"[""'vamos"", 'voltar', 'anos', 'atras', 'ver', 'fez', 'x', ""'""]",0,53,0,0,14
"[""'corinthians"", 'melhor', 'aluno', 'enem', 'enemlibertadores', 'enempaulista', 'enembrasileirao', 'enemcopa', ""brasil'""]",0,101,0,0,11
"[""'ele"", 'virou', ""goleiro'""]",0,19,0,0,2
"[""'quem"", 'nasceu', 'ser', 'jamais', 'sera', 'junior', 'baiano', ""'""]",0,53,0,0,11
"[""'ta"", 'jogando', 'bem', 'selecao', 'nao', 'chance', 'thiago', 'silva', 'marquinhos', 'miranda', 'sao', 'melhores', ""'""]",0,101,0,0,19
"[""'jogar"", 'psg', 'decrescimo', ""carreira'""]",0,39,0,0,6
"[""'na"", 'boa', 'davi', 'luiz', 'deu', 'certo', 'coma', 'camisa', 'chelsea', 'psg', 'nao', 'pra', ""ele'""]",0,89,0,0,25
"[""'em"", 'compensacao', 'vez', 'leva', ""'""]",0,39,0,0,7
"[""'globo"", 'iniciando', 'lobby', 'retorno', ""selecao'""]",0,59,0,0,10
"[""'david"", 'luiz', 'agora', 'goleiro', 'pra', 'ter', 'recorde', 'pessoal', 'menos', ""vazado'""]",0,68,0,0,11
"[""'e"", 'aqui', 'toma', 'jogo', 'so', 'cara', ""ruim'""]",0,48,0,0,12
"[""'ele"", 'possui', 'outro', 'recorde', 'tomar', 'gols', ""jogo'""]",0,49,0,0,9
"[""'cahill"", 'ainda', 'pesadelos', 'emerson', 'sheik', 'paolo', ""guerrero'""]",0,63,0,0,9
"[""'ele"", 'so', 'vai', 'igualar', 'record', 'pessoal', 'ficar', 'sete', 'jogos', 'levar', ""gols'""]",0,76,0,0,13
"[""'joga"", ""muito'""]",0,12,0,0,1
"[""'esses"", 'fans', 'torcedores', 'cr', 'real', 'madrid', 'sao', 'piada', 'raca', 'nojenta', ""'""]",0,73,0,1,14
"[""'melhor"", ""mundo'""]",0,17,0,0,2
"[""'apelando"", 'nao', 'compara', 'qualquer', 'joga', ""facil'""]",0,53,0,0,8
"[""'melhor"", 'mundo', 'messi', 'aceitem', 'fato', ""ronaldetes'""]",0,56,0,0,9
"[""'essa"", 'modinha', 'rivalidade', 'sao', 'excelentes', 'jogadores', ""pronto'""]",0,64,0,0,9
"[""'daniel"", 'lima', 'nao', 'rivalidade', 'verdademessi', 'acima', 'todos', 'futebol', ""atual'""]",0,84,0,0,14
"[""'e"", 'pepe', 'tbm', 'ganhou', 'fez', 'cr', 'man', ""'""]",0,69,26,0,11
"[""'na"", 'moral', 'ser', 'louco', 'dizer', 'cr', 'melhor', 'messi', 'favor', ""velho'""]",0,76,0,0,15
"[""'mano"", 'boa', 'messi', 'ja', 'eleito', 'melhor', 'outro', 'time', 'se', 'seguindo', 'criterio', 'pele', 'george', 'best', 'maldini', 'iniesta', 'garrincha', 'muitos', 'outros', 'sao', 'uns', 'bostas', 'pois', 'citados', 'nunca', 'outros', 'times', 'algunsmaldini', 'iniesta', 'nunca', 'chegaram', 'jogar', 'outros', 'clubes', 'pele', 'jogou', 'anos', 'santos', 'ninguem', 'disse', 'nada', ""'""]",0,347,0,0,65
"[""'mano"", 'boaangelim', 'volte', 'pro', 'video', 'game', 'rapaz', 'o', 'cara', 'fala', 'messi', 'ja', 'eleito', 'melhor', 'outro', 'time', 'e', 'acaso', 'pele', 'considerado', 'melhor', 'outro', 'ele', 'cosmos', 'ja', 'final', 'carreira', 'nao', 'existe', 'provar', 'outro', 'clube', 'se', 'seguindo', 'logica', 'iniesta', 'bosta', 'segundo', ""voce'""]",0,320,0,1,64
"[""'isaque"", 'nao', 'faca', 'tonto', 'chore', 'menos', ""lionete'""]",0,53,0,0,9
"[""'mano"", 'boa', 'sabia', 'a', 'ronaldete', 'nao', ""argumentos'""]",0,58,0,0,10
"[""'mano"", 'boa', 'boa', 'mesmomanona', 'boana', 'boa', 'manomanooooooooo', ""'""]",0,60,0,0,9
"[""'cr"", 'ja', 'ganhou', 'copa', 'america', 'nao', 'julio', 'baptista', 'sim', 'to', 'aqui', 'so', 'pra', 'zuar', ""'""]",0,91,9,0,19
"[""'so"", 'pergunta', 'o', 'real', 'madri', 'barcelona', 'estrangeiros', ""'""]",0,76,0,1,14
"[""'seriam"", 'grandes', 'clubes', 'afinal', 'sempre', 'jogadores', 'nacionais', 'fizeram', ""historia'""]",0,86,0,0,10
"[""'so"", 'corrigindo', 'o', 'europa', ""estrangeiros'""]",0,56,0,0,9
"[""'os"", 'rio', 'sao', 'paulo', 'rio', 'grande', 'sul', 'minas', 'gerais', 'grandes', ""'""]",0,81,0,0,23
"[""'pele"", 'nunca', 'vai', 'ser', 'melhor', 'q', ""cara'""]",0,39,0,0,7
"[""'"", 'tulio', 'nao', 'conta', 'ate', 'golzinho', ""asfalto'""]",0,61,12,0,9
"[""'falta"", 'pra', 'chegar', 'maior', 'artilheiro', 'todos', 'grande', 'genio', 'area', ""romario'""]",0,84,0,0,14
"[""'no"", 'videogame', 'igual', 'fas', 'alienados', ""'""]",0,58,14,0,7
"[""'o"", 'cara', ""foda'""]",0,17,0,1,3
"[""'enquanto"", 'palmeiras', 'continua', ""mundial'""]",0,48,0,0,6
"[""'em"", 'discurso', 'cristiano', 'declarou', 'para', 'secar', ""neto'""]",0,54,0,0,8
"[""'so"", 'oculos', 'deve', 'pra', 'comprar', 'apartamento', ""'""]",0,54,0,0,10
"[""'enquanto"", 'time', 'contrata', 'marcelo', 'cirino', 'anos', 'damiao', 'ano', ""meio'""]",0,83,0,0,16
"[""'"", 'gols', 'jogos', 'oficiais', 'media', 'melhor', ""mundo'""]",0,52,0,0,11
"[""'deve"", 'ganhar', 'premio', 'fifa', 'melhor', ""temporada'""]",0,53,0,0,9
"[""'ficam"", 'monte', 'mocinhas', 'brigando', 'messi', 'cr', 'virem', ""homens'""]",0,65,0,0,11
"[""'vai"", 'ter', 'pedir', 'dicas', 'pro', 'ze', 'pder', 'jogar', 'ate', ""'""]",0,56,0,0,12
"[""'romariogtronaldogtzidanegtmessigtronaldinhogtcr'""]",0,49,0,0,0
"[""'vao"", 'ter', 'renovar', 'contrato', 'sergio', 'ramos', 'ate', ""tbm'""]",0,57,0,0,11
"[""'nem"", 'messi', 'cristiano', 'vao', 'dormir', 'hoje', 'preocupados', 'vcs', 'acham', ""tontos'""]",0,86,0,0,14
"[""'ja"", 'nao', 'ta', 'jogando', 'nada', 'hj', 'diaimagina', ""'""]",0,50,0,0,10
"[""'se"", 'nao', 'ta', 'jogando', 'nada', 'hoje', 'imagina', 'vai', 'ta', 'nivel', 'alecgol', ""'""]",0,71,0,0,17
"[""'que"", 'lindinho', 'esse', 'moco', 'com', 'esse', ""oculos'""]",0,40,0,0,6
"[""'sera"", 'tambem', 'cinco', 'anos', 'propaganda', 'clear', 'men', ""'""]",0,77,5,0,13
"[""'sai"", 'armario', 'mesma', 'velocidade', 'baixa', 'qualidade', ""futebol'""]",0,73,0,0,12
"[""'contrato"", 'anos', 'esses', 'clubes', 'sao', 'loucos', 'anos', ""maximo'""]",0,59,0,0,11
"[""'real"", 'madrid', 'ta', 'doido', 'cara', 'empurrar', 'bola', 'baixo', 'trave', 'consegue', ""mais'""]",0,87,0,1,16
"[""'"", 'temporadas', 'rala', 'titulos', 'messi', 'anos', 'barca', ""titulos'""]",0,82,10,0,16
"[""'"", 'titulos', 'sendo', 'uns', 'trofeus', 'joan', 'gamper', 'amistoso', 'bela', ""galeria'""]",0,76,0,0,14
"[""'mano"", 'boa', 'ivo', 'holanda', 'sao', 'titulos', 'joan', ""gamper'""]",0,56,0,0,11
"[""'mano"", 'boa', 'valdeny', 'coisas', 'nao', 'funcionam', 'mundinho', ""nao'""]",0,73,0,0,13
"[""'nao"", 'nenhum', 'penaltizinho', 'pro', 'inutil', 'penaldo', 'bater', 'ahhh', 'poxa', ""juizao'""]",0,73,0,0,11
"[""'mano"", 'boa', 'quase', 'faz', 'hattrick', 'solange', 'so', 'faltou', ""penaltis'""]",0,71,0,0,13
