topic,text,RT,time,swear_words,hate
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:01:07,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 04:01:06,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:01:05,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:01:05,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:01:04,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:01:01,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:57,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:54,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:53,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:52,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:52,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:50,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 04:00:48,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:48,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:48,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:46,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:44,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:44,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:43,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:41,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:39,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:39,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:38,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 04:00:37,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",1,2021-04-26 04:00:35,0,0
Igor Vinicius,"And the #Oscars goes to...

Melhor Direção de Arte: vai para o meu lateral que concluiu uma linda jogada, muito bem trabalhada por toda a equipe, com um belo chute. Uma verdadeira pintura.

🎞 Igor Vinícius! 👏 

#VamosSãoPaulo 🇾🇪 https://t.co/tBUI6iNm71",0,2021-04-26 04:00:27,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 04:00:16,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 04:00:03,0,0
Igor Vinicius,"O CRUZAMENTO perfeito de Welington e o gol de Igor Vinícius, o primeiro com a camisa do São Paulo.

 https://t.co/zJXjpYMDC8",1,2021-04-26 03:58:29,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:58:15,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:57:44,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:57:37,0,0
Igor Vinicius,"*notificação* 

""@SaoPauloFC: 1T | ⏱ 22min: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL! IGOR VINICIUS"" 

eu: ""kkkkkkkk só acredito vendo""

eu vendo:  https://t.co/8J2bANiWSg",0,2021-04-26 03:57:25,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:57:24,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:57:05,0,0
Igor Vinicius,"DE PÉ EM PÉ! Em uma linda jogada trabalhada, Welington cruzou na área, a bola passou por todo mundo e chegou em Igor Vinícius que marcou para o Tricolor. O segundo gol do @SaoPauloFC você acompanha na voz de @vinicius_moura ⚽️🎙️

📸Rubens Chiri/São Paulo

#FutGloboCBN https://t.co/T8Z5pyedbA",0,2021-04-26 03:56:39,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:56:37,0,0
Igor Vinicius,"TRICOLOR COM TUDO! O São Paulo de Crespo segue em ótima fase, bateu o Ituano com gols de Rodrigo, Igor Vinícius e Galeano em jogo que utilizou reservas e chega a nove vitórias em onze jogos. https://t.co/Vq4isJVIjY",1,2021-04-26 03:56:30,0,0
Igor Vinicius,"@hazwerd Concordo com o Gale ser o melhor, mas não disparado pq o Igor Vinicius jogou muito tb hahaha",0,2021-04-26 03:56:25,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:55:43,0,0
Igor Vinicius,@murinogueira Galeano e Igor Vinicius.. Diego Costa foi bem tbm.,0,2021-04-26 03:55:39,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:55:34,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:55:23,0,0
Igor Vinicius,"1T | ⏱ 22min: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL! IGOR VINICIUS #ITUxSPFC (0-2)

#VamosSãoPaulo 🇾🇪

🎙️ Narração #SPFCtv: https://t.co/dBdZTVFP63 https://t.co/8xD5fr7VmJ",1,2021-04-26 03:55:19,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:54:51,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:54:08,0,0
Igor Vinicius,"A cada jogo o São Paulo de Crespo me surpreende (positivamente) de uma forma.

Hoje o Igor Vinicius acertou um chute no gol e eu nunca imaginei que isso aconteceria novamente após o gol dele contra o CSA em 2019.",1,2021-04-26 03:53:48,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:53:47,0,0
Igor Vinicius,"No Novelli Júnior, o @SaoPauloFC venceu o @ituanooficial por 3 a 0 com gols de Rodrigo Freitas, Igor Vinicius e Galeano e segue impossível no Paulistão, lidera com sobra o Grupo B com 25 ptos e garantindo a classificação antecipada para as quartas de finais do Paulistão. https://t.co/P6xzwrqcUI",0,2021-04-26 03:53:22,0,1
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:53:17,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:52:46,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:52:26,0,0
Igor Vinicius,"1T | ⏱ 22min: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL! IGOR VINICIUS #ITUxSPFC (0-2)

#VamosSãoPaulo 🇾🇪

🎙️ Narração #SPFCtv: https://t.co/dBdZTVFP63 https://t.co/8xD5fr7VmJ",1,2021-04-26 03:52:15,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:51:45,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:51:22,0,0
Igor Vinicius,No SPFC do Crespo até o Igor Vinicius faz gol kkkk 👌🏻🥰🇾🇪,0,2021-04-26 03:50:27,0,0
Igor Vinicius,"TRICOLOR COM TUDO! O São Paulo de Crespo segue em ótima fase, bateu o Ituano com gols de Rodrigo, Igor Vinícius e Galeano em jogo que utilizou reservas e chega a nove vitórias em onze jogos. https://t.co/Vq4isJVIjY",1,2021-04-26 03:50:21,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:50:08,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:50:07,0,0
Igor Vinicius,"#foraarthur  #forapocah oscar #nolimite galeano h.e.r jessica ana clara frances bbb18 iris siri ituano elana #bbb2021 tchau pocah igor vinicius andré mahmoud adriana gleici o fiuk kaysar #fantastico  crespo corinthians tdah tchau arthur muralha
https://t.co/aZimXJHexS",0,2021-04-26 03:50:01,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:49:49,0,0
Igor Vinicius,"O São Paulo deu incríveis 40 passes antes da finalização de Igor Vinicius, para o segundo gol do São Paulo.

Foram 40 passes em mais de 2 minutos com a posse de bola.

Sensacional!",1,2021-04-26 03:49:44,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:49:28,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:49:27,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:49:24,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:49:12,0,0
Igor Vinicius,"De São Paulo tens o nome ...
Reservas de luxo conquistam a (7) Sétima vitória em seguida !
Ituano 0 x 3 São Paulo
Gols: Rodrigo , Igor Vinicius e Galeano
#VamosSaoPaulo #Jesus 
#Paulistao2021 #SPFC https://t.co/wAKrjut8Zo",1,2021-04-26 03:49:10,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:47:50,0,0
Igor Vinicius,"CAMPEONATO PAULISTA:
🔴@ituanooficial 0x2 @SaoPauloFC🔴
22’ Igor Vinícius⚽️ https://t.co/5waCwXFYjX",0,2021-04-26 03:47:46,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:47:45,0,0
Igor Vinicius,"1T | ⏱ 22min: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL! IGOR VINICIUS #ITUxSPFC (0-2)

#VamosSãoPaulo 🇾🇪

🎙️ Narração #SPFCtv: https://t.co/dBdZTVFP63 https://t.co/8xD5fr7VmJ",1,2021-04-26 03:47:15,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:46:43,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:46:15,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:46:13,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:45:49,0,0
Igor Vinicius,"25/04/2021 - Domingo - 22h15

Paulistão- 8ª Rodada - Estádio Municipal Dr Novelli Júnior (BRA 🇧🇷)

            Ituano 0x3 São Paulo 

                   ⚽️GOLS ⚽️

Rodrigo 9’
Igor Vinicius 23’
Galeano 74’ https://t.co/VMvHw4STrz",0,2021-04-26 03:45:44,0,0
Igor Vinicius,Muito feliz pelo gol de todos claro e tbm muito feliz pelo gol do igor vinicius,0,2021-04-26 03:45:40,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:45:21,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:45:21,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:44:51,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:44:49,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:44:31,0,0
Igor Vinicius,"meus últimos emojis foram 🐴🇵🇾 mas porque eu tava comemorando os gols de Igor Vinícius e Galeano, mas será que é um sinal?",0,2021-04-26 03:44:10,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:44:07,0,0
Igor Vinicius,"O time toca toca toca e faz o gol com Igor Vinicius, que time meus amigos, QUE AULA https://t.co/t97f018OxN",1,2021-04-26 03:44:04,0,0
Igor Vinicius,"@borsato_alex Não não.. 8. 3 não são.. Léo, Igor Vinicius e Benitez",0,2021-04-26 03:43:55,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:43:43,0,0
Igor Vinicius,"A cada jogo o São Paulo de Crespo me surpreende (positivamente) de uma forma.

Hoje o Igor Vinicius acertou um chute no gol e eu nunca imaginei que isso aconteceria novamente após o gol dele contra o CSA em 2019.",1,2021-04-26 03:43:32,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:43:15,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:43:01,0,0
Igor Vinicius,@SofaScoreBR Faz o do Igor Vinicius!!!!,0,2021-04-26 03:43:00,0,0
Igor Vinicius,"O CRUZAMENTO perfeito de Welington e o gol de Igor Vinícius, o primeiro com a camisa do São Paulo.

 https://t.co/zJXjpYMDC8",1,2021-04-26 03:42:58,0,0
Igor Vinicius,"1T | ⏱ 22min: GOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOL! IGOR VINICIUS #ITUxSPFC (0-2)

#VamosSãoPaulo 🇾🇪

🎙️ Narração #SPFCtv: https://t.co/dBdZTVFP63 https://t.co/8xD5fr7VmJ",1,2021-04-26 03:42:54,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:42:47,0,0
Igor Vinicius,"Com gols de Rodrigo, Igor Vinicius e Galeano, São Paulo vence o Ituano. 
#ITUxSAO 
VAMOS SÃO PAULO 
#Paulistão   
#Paulistão2021
#VamosSãoPaulo 🇾🇪
#SPFC 
@SaoPauloFC https://t.co/vwoahuRSDm",0,2021-04-26 03:42:25,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:42:10,0,0
Igor Vinicius,"@joaofernandesp Pablo 40 gols na temporada 
Léo Alaba 
igor Vinicius 10 e faixa 
bizarrices sem fim",0,2021-04-26 03:42:09,0,0
Igor Vinicius,@spfcpics Igor Vinicius e Galeano!!!,0,2021-04-26 03:41:57,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:41:54,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:41:53,0,0
Igor Vinicius,"@eitakaii Rodrigo de penalti, Igor Vinicius e Galeano",0,2021-04-26 03:41:50,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:41:43,0,0
Igor Vinicius,"Fim de jogo! #ITUxSPFC (0-3)

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano

#VamosSãoPaulo 🇾🇪 https://t.co/lPYzUTvsZl",1,2021-04-26 03:41:20,0,0
Igor Vinicius,Daniel vendo o Igor Vinícius fazendo um golaço na lateral. https://t.co/YsSwGJzskR,0,2021-04-26 03:41:06,0,0
Igor Vinicius,"Sétima vitória consecutiva! 🔴⚪️⚫️

⚽ Rodrigo 
⚽ Igor Vinicius
⚽ Galeano https://t.co/gpG2ALjh8h",1,2021-04-26 03:40:37,0,0
